Law ID,ST,Law Class,Handguns or Long Guns,Effect,Type of Change,Year,Suicides,Homicides,Content,sentiment_score,sentiment_label,s_before,s_after,Sui_Diff,h_before,h_after,Hom_Diff,Num_Laws,State,universl,permit,HuntLic,GunsAmmo,BackChk,avg_own_est
VA1006,VA,carrying a concealed weapon (ccw),handgun,Permissive,Modify,1995,8.32,5.15,           Processing of the application and issuance of a concealed handgun permit  A  The clerk of court shall enter on the application the date on which the application and all other information required to be submitted by the applicant is received  B  Upon receipt of the completed application  the court shall consult with either the sheriff or police department of the county or city and receive a report from the Central Criminal Records Exchange  C  The court shall issue the permit via United States mail and notify the State Police of the issuance of the permit within   days of receipt of the completed application unless it is determined that the applicant is disqualified  Any order denying issuance of the permit shall be in accordance with            If the applicant is later found by the court to be disqualified after a five year permit has been issued  the permit shall be revoked  D  A court may authorize the clerk to issue concealed handgun permits  without judicial review  to applicants who have submitted complete applications  for whom the criminal history records check does not indicate a disqualification and  after consulting with either the sheriff or police department of the county or city  about which application there are no outstanding questions or issues  The court clerk shall be immune from suit arising from any acts or omissions relating to the issuance of concealed handgun permits without judicial review pursuant to this section unless the clerk was grossly negligent or engaged in willful misconduct  This section shall not be construed to limit  withdraw  or overturn any defense or immunity already existing in statutory or common law  or to affect any cause of action accruing prior to       ,0.9954507946968079,NEGATIVE,8.6225,6.960000000000001,-19.3,5.785,3.7804347826086957,-34.7,1,Virginia,0.0,0.0,0.361807275,-0.200952576,,
VA1008,VA,child access laws,handgun and long gun,Restrictive,Implement,1992,8.98,5.84,It shall be unlawful for any person to recklessly leave a loaded  unsecured firearm in such a manner as to endanger the life or limb of any child under the age of fourteen  Any person violating the provisions of this section shall be guilty of a Class   misdemeanor ,0.9968448877334595,NEGATIVE,8.84,7.118076923076924,-19.5,5.54,3.9946153846153853,-27.9,1,Virginia,0.0,0.0,0.370747162,0.080587105,,
VA1010,VA,dealer license,handgun,Permissive,Repeal,2004,6.55,3.89,         Same  in certain counties   Chapter   of the Acts of Assembly of    approved        requiring permits to sell or purchase pistols or revolvers in any county having a density of population of more than     a square mile  is repealed  Any records or copies thereof that were created pursuant to this section that are in the custody of any county shall be destroyed no later than        Upon destroying the records  the county shall certify to the circuit court that such destruction has been completed ,0.9993636012077332,NEGATIVE,7.675384615384616,6.897142857142856,-10.1,4.804615384615385,3.492142857142857,-27.3,1,Virginia,0.0,0.0,0.321961047,-0.264830655,-0.250646443,0.3700492856666666
VA1013,VA,minimum age,handgun,Restrictive,Implement,1993,8.25,5.8,It shall be unlawful for any person under   years of age to knowingly and intentionally possess or transport a handgun or assault firearm anywhere in the Commonwealth  For the purposes of this section   handgun  means any pistol or revolver or other firearm originally designed  made and intended to fire single or multiple projectiles by means of an explosion of a combustible material from one or more barrels when held in one hand and  assault firearm  means any   while on the property of another who has provided prior permission  and with the prior permission of his parent or legal guardian if the person has the landowner s written permission on his person while on such property        Any person who  while accompanied by an adult  is at  or going to and from  a lawful shooting range or firearms educational class  provided that the weapons are unloaded while being transported        Any person actually engaged in lawful hunting or going to and from a hunting area or preserve  provided that the weapons are unloaded while being transported  and       Any person while carrying out his duties in the Armed Forces of the United States or the National Guard of this Commonwealth or any other state ,0.9965848922729492,NEGATIVE,8.91,7.072800000000001,-20.6,5.6899999999999995,3.9224,-31.1,2,Virginia,0.0,0.0,0.360868417,-0.113223649,,0.41658861550000004
VA1016,VA,firearm sales restrictions,handgun,Restrictive,Implement,1993,8.25,5.8,P  Except as provided in subdivisions       and   of this subsection  it shall be unlawful for any person who is not a licensed firearms dealer to purchase more than one handgun within any   day period  A violation of this subsection shall be punishable as a Class   misdemeanor ,0.9986239671707153,NEGATIVE,8.91,7.072800000000001,-20.6,5.6899999999999995,3.9224,-31.1,2,Virginia,0.0,0.0,0.360868417,-0.113223649,,0.41658861550000004
VA1017,VA,firearm sales restrictions,handgun,Permissive,Repeal,2012,6.99,2.7,Repealed ,0.9758800268173218,NEGATIVE,7.256666666666666,7.251666666666666,-0.1,4.345238095238096,3.5483333333333333,-18.3,1,Virginia,0.0,0.0,0.300814593,-0.260511995,-0.057158969,0.4157643786666667
VA1019,VA,open carry,handgun,Permissive,Implement,1991,8.84,5.54,It shall be unlawful for any person to carry a loaded   shotgun with a magazine that will hold more than seven rounds of the longest ammunition for which it is chambered on or about his person on any public street  road  alley  sidewalk  public right of way  or in any public park or any other place of whatever nature that is open to the public in the Cities of Alexandria  Chesapeake  Fairfax  Falls Church  Newport News  Norfolk  Richmond  or Virginia Beach or in the Counties of Arlington  Fairfax  Henrico  Loudoun  or Prince William,0.9963636994361877,NEGATIVE,,7.187037037037038,,,4.062962962962963,,2,Virginia,0.0,0.0,0.358518238,0.194302426,,0.5277654325
VA1029,VA,prohibited possessor,handgun and long gun,Restrictive,Implement,1997,7.39,5.2,It shall be unlawful for any person who has been adjudicated   of Title     to purchase  possess  or transport any firearm  A violation of this subsection shall be punishable as a Class   misdemeanor ,0.9986923336982727,NEGATIVE,8.541666666666666,6.869047619047619,-19.6,5.544999999999999,3.655714285714286,-34.1,1,Virginia,0.0,0.0,0.348931698,-0.15051267,,0.473135099
VA1030,VA,prohibited possessor,handgun and long gun,Restrictive,Implement,2008,6.51,3.17,A  It shall be unlawful for any person   who  as a minor   years of age or older  was the subject of a temporary detention order pursuant to           and subsequently agreed to voluntary admission pursuant to         to purchase  possess  or transport a firearm  A violation of this subsection shall be punishable as a Class   misdemeanor ,0.9984482526779175,NEGATIVE,7.375294117647059,7.1,-3.7,4.612941176470589,3.3650000000000007,-27.1,1,Virginia,0.0,0.0,0.308146736,-0.109749192,-0.169497431,0.328034515
VA1031,VA,prohibited possessor,handgun and long gun,Restrictive,Implement,2016,7.44,4.28, B  In addition to the prohibition set forth in subsection A  it is unlawful for any person who is subject to a protective order entered pursuant to           or an order issued by a tribunal of another state  the United States or any of its territories  possessions  or commonwealths  or the District of Columbia pursuant to a statute that is substantially similar to           to knowingly possess any firearm while the order is in effect  provided that for a period of   hours after being served with a protective order in accordance with subsection C of           such person may continue to possess and  notwithstanding the provisions of subsection A  transport any firearm possessed by such person at the time of service for the purposes of selling or transferring any such firearm to any person who is not otherwise prohibited by law from possessing such firearm  A violation of this subsection is a Class   felony ,0.9936390519142151,NEGATIVE,7.219200000000001,7.484999999999999,3.7,4.114800000000001,4.045,-1.7,1,Virginia,0.0,0.0,0.308196003,-0.168454987,0.078307894,0.35489207300000003
VA1036,VA,open carry,long gun,Permissive,Implement,1991,8.84,5.54,It shall be unlawful for any person to carry a loaded   shotgun with a magazine that will hold more than seven rounds of the longest ammunition for which it is chambered on or about his person on any public street  road  alley  sidewalk  public right of way  or in any public park or any other place of whatever nature that is open to the public in the Cities of Alexandria  Chesapeake  Fairfax  Falls Church  Newport News  Norfolk  Richmond  or Virginia Beach or in the Counties of Arlington  Fairfax  Henrico  Loudoun  or Prince William,0.9963636994361877,NEGATIVE,,7.187037037037038,,,4.062962962962963,,2,Virginia,0.0,0.0,0.358518238,0.194302426,,0.5277654325
VA1041,VA,background checks,handgun,Restrictive,Implement,1994,8.42,5.96,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,8.69,7.016666666666667,-19.3,5.726666666666667,3.8375,-33.0,1,Virginia,0.0,0.0,0.360729349,-0.122792518,,0.429027151
VA1042,VA,background checks,long gun,Restrictive,Implement,1998,7.74,4.13,Beginning on the date that is   days after the Attorney General notifies licensees under section    of the transferee containing a photograph of the transferee ,0.9770532846450806,NEGATIVE,8.377142857142857,6.8255,-18.5,5.4957142857142856,3.632,-33.9,1,Virginia,0.0,0.0,0.34110952,-0.39866814,,0.375425377
WA1001,WA,background checks,long gun,Restrictive,Implement,2014,7.46,1.74,All firearm sales or transfers  in whole or part in this state including without limitation a sale or transfer where either the purchaser or seller or transferee or transferor is in Washington  shall be subject to background checks unless specifically exempted by state or federal law  The background check requirement applies to all sales or transfers including  but not limited to  sales and transfers through a licensed dealer  at gun shows  online  and between unlicensed persons ,0.9799805283546448,NEGATIVE,7.167391304347827,7.355,2.6,2.17695652173913,2.24,2.9,6,Washington,1.0,0.0,0.305250428,0.169877992,-0.088545622,0.279556509
WA1008,WA,minimum age,long gun,Restrictive,Implement,1994,8.33,3.65,  If the person is under eighteen years of age  except as provided in RCW        and or,0.9417338371276855,NEGATIVE,7.993333333333333,7.059166666666666,-11.7,2.8699999999999997,2.0212499999999998,-29.6,7,Washington,0.0,0.0,0.350524177,0.853345173,,0.383537681
WA1011,WA,minimum age,long gun,Permissive,Implement,1994,8.33,3.65,No person may deliver a firearm to any person whom he or she has reasonable cause to believe is ineligible under RCW       to possess a firearm  Any person violating this section is guilty of a class C felony  punishable under chapter  A   RCW ,0.9978491067886353,NEGATIVE,7.993333333333333,7.059166666666666,-11.7,2.8699999999999997,2.0212499999999998,-29.6,7,Washington,0.0,0.0,0.350524177,0.853345173,,0.383537681
WA1018,WA,waiting period,handgun,Permissive,Modify,2014,7.46,1.74, Except as otherwise provided in this chapter  a licensed dealer may not deliver any firearm to a purchaser or transferee until the earlier of         Ten business days have elapsed from the date the licensed dealer requested the background check  However  for sales and transfers of pistols if the purchaser or transferee does not have a valid permanent Washington driver s license or state identification card or has not been a resident of the state for the previous consecutive ninety days  then the time period in this subsection shall be extended from ten business days to sixty days  ,0.9948009252548218,NEGATIVE,7.167391304347827,7.355,2.6,2.17695652173913,2.24,2.9,6,Washington,1.0,0.0,0.305250428,0.169877992,-0.088545622,0.279556509
WA1025,WA,prohibited possessor,handgun and long gun,Restrictive,Implement,1994,8.33,3.65,  By its terms  explicitly prohibits the use  attempted use  or threatened use of physical force against the intimate partner or child that would reasonably be expected to cause bodily injury  the court shall ,0.8664559721946716,NEGATIVE,7.993333333333333,7.059166666666666,-11.7,2.8699999999999997,2.0212499999999998,-29.6,7,Washington,0.0,0.0,0.350524177,0.853345173,,0.383537681
